Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Mid,BB_Lower,Sentiment
2019-06-03,11.9313325881958,12.445332527160645,11.799332618713379,12.36733341217041,195966000,14.265233421325684,16.31801336288452,13.93266855200158,20.438380078783666,-1.2562451294426662,-1.1295873431988603,-0.12665778624380586,17.48596974953137,14.265233421325684,11.044497093119995,-0.3386282608682419
2019-06-04,12.90666675567627,12.932000160217285,11.973999977111816,12.073332786560059,207112500,14.05943341255188,16.223440055847167,13.834954095208694,35.08234855560576,-1.1832454070712632,-1.140318955973341,-0.04292645109792215,17.068117624322603,14.05943341255188,11.050749200781157,0.5981277787301922
2019-06-05,13.105999946594238,13.41866683959961,12.789999961853027,13.245332717895508,202662000,13.891200065612793,16.138333377838133,13.765529890578746,37.609797701193784,-1.0966663910424206,-1.131588442987157,0.03492205194473641,16.712187224884744,13.891200065612793,11.070212906340844,-0.10480755635791902
2019-06-06,13.729999542236328,14.066666603088379,13.453332901000977,13.629332542419434,303633000,13.761566734313964,16.055906696319582,13.762146047879469,44.848582680922796,-0.9665584604154134,-1.0985824464728082,0.13202398605739485,16.352616905686837,13.761566734313964,11.170516562941092,0.0737265300009944
2019-06-07,13.633333206176758,14.055999755859375,13.566666603088379,13.666666984558105,240052500,13.636633396148682,15.962133350372314,13.749878158193496,43.99695929580509,-0.8613184109726184,-1.0511296393727703,0.18981122840015185,15.988357371810018,13.636633396148682,11.284909420487345,-0.02438573348199475
2019-06-10,14.192000389099121,14.462667465209961,13.934000015258789,14.016667366027832,158775000,13.547833395004272,15.874480018615722,13.791985037327366,49.91611118884248,-0.724483743273229,-0.985800460152862,0.2613167168796331,15.662944731022087,13.547833395004272,11.432722058986457,0.12444057723368288
2019-06-11,14.473333358764648,14.726667404174805,14.233332633972168,14.609333038330078,174802500,13.514800071716309,15.790800018310547,13.856875353654726,52.631249506277534,-0.5865783536975595,-0.9059560388618015,0.31937768516424203,15.548873917504201,13.514800071716309,11.480726225928416,-0.09282297954919536
2019-06-12,13.950667381286621,14.892000198364258,13.933333396911621,14.863332748413086,227962500,13.437966775894164,15.684240016937256,13.865807927714906,47.4812804225324,-0.5135423190003685,-0.8274732948895149,0.3139309758891464,15.27471977657117,13.437966775894164,11.60121377521716,-0.5469634243199833
2019-06-13,14.260666847229004,14.326666831970215,13.833999633789062,14.025333404541016,122524500,13.377833461761474,15.588280029296875,13.903413539097201,50.57063241398884,-0.4257387182479011,-0.7471263795611922,0.3213876613132911,15.0131141200959,13.377833461761474,11.74255280342705,0.16623455383475091
2019-06-14,14.32800006866455,14.44333267211914,14.026666641235352,14.083333015441895,111501000,13.333133459091187,15.485760021209718,13.943850351436948,51.241530357905454,-0.3467236889598233,-0.6670458414409185,0.3203221524810952,14.805045023195357,13.333133459091187,11.861221894987017,0.1720011462299977
2019-06-17,15.001999855041504,15.133333206176758,14.284667015075684,14.36533260345459,184752000,13.379800081253052,15.428760032653809,14.044626494637383,57.465003973982405,-0.2270996951461033,-0.5790566121819555,0.3519569170358522,14.994307290414817,13.379800081253052,11.765292872091287,0.4162909328228876
2019-06-18,14.982666969299316,15.649333000183105,14.837332725524902,15.248000144958496,190737000,13.444400072097778,15.361800022125244,14.133963682700424,57.239320962511705,-0.1323313866601321,-0.48971156707759084,0.3573801804174587,15.200660211752634,13.444400072097778,11.688139932442922,-0.17227643791051672
2019-06-19,15.095333099365234,15.184666633605957,14.737333297729492,15.007332801818848,98626500,13.515566730499268,15.299440021514892,14.22552267476374,58.26792166691114,-0.04758705041475331,-0.40128666374502336,0.35369961333027006,15.412655694672496,13.515566730499268,11.61847776632604,0.05857108390562306
2019-06-20,14.641332626342773,15.126667022705078,14.423333168029785,14.866666793823242,177952500,13.605200004577636,15.229186687469483,14.265123622533173,52.760380468497715,-0.01686617456145001,-0.32440256590830874,0.30753639134685873,15.536864779237298,13.605200004577636,11.673535229917974,-0.1504199368025874
2019-06-21,14.790666580200195,14.812000274658203,14.366666793823242,14.414667129516602,123031500,13.693099975585938,15.15692003250122,14.315175332787174,54.29082826537717,0.019307774914082643,-0.2556604977438305,0.2749682726579131,15.671971020099798,13.693099975585938,11.714228931072077,0.2550857624599146
2019-06-24,14.909333229064941,15.057332992553711,14.73466682434082,14.88266658782959,86262000,13.803133296966553,15.09721336364746,14.371761799099342,55.52391459339593,0.05689544207741193,-0.19314930977958203,0.25004475185699393,15.795499782848601,13.803133296966553,11.810766811084505,0.017916001580249932
2019-06-25,14.650667190551758,15.022666931152344,14.63266658782959,14.959333419799805,92731500,13.906666660308838,15.033293380737305,14.398324217332906,52.21718269937296,0.06506176009233045,-0.14150709580519955,0.20656885589753,15.848598501328123,13.906666660308838,11.964734819289554,-0.20345765234420357
2019-06-26,14.618000030517578,15.148667335510254,14.539999961853027,14.687333106994629,127608000,14.004699993133546,14.970480041503906,14.419245723350494,51.797631027545826,0.06811250064155239,-0.09958317651584916,0.16769567715740155,15.881316479913956,14.004699993133546,12.128083506353136,-0.04717100170741748
2019-06-27,14.855999946594238,14.859999656677246,14.489999771118164,14.630000114440918,95095500,14.120099973678588,14.903120021820069,14.460841363659423,54.65614653040523,0.08871221944102814,-0.06192409732447371,0.15063631676550185,15.905868256567508,14.120099973678588,12.334331690789668,0.1532598340119293
2019-06-28,14.897333145141602,15.011333465576172,14.720000267028809,14.732666969299316,102771000,14.247766637802124,14.839426670074463,14.502412009514869,55.153548100288155,0.10713787001486885,-0.0281117038566052,0.13524957387147404,15.864456221908645,14.247766637802124,12.631077053695604,0.1113063189014259
2019-07-01,15.14466667175293,15.539999961853027,15.085332870483398,15.347332954406738,123201000,14.40843334197998,14.777973346710205,14.563579120204206,58.11443465100047,0.14008328646177404,0.005527294207070647,0.13455599225470338,15.67261000881817,14.40843334197998,13.144256675141792,-0.1312908306509539
2019-07-02,14.970000267028809,15.276666641235352,14.814666748046875,15.259332656860352,138885000,14.511600017547607,14.727040023803712,14.602285896092264,55.33592489468508,0.1503653293243854,0.0344949012305336,0.1158704280938518,15.59214622178948,14.511600017547607,13.431053813305734,-0.18737004122613735
2019-07-03,15.65999984741211,16.10466766357422,15.633999824523926,15.959333419799805,213016500,14.639300012588501,14.688373374938966,14.703020558122725,62.88511204014187,0.21175019747439272,0.06994596047930543,0.1418042369950873,15.624679668620377,14.639300012588501,13.653920356556625,-0.18539132881131662
2019-07-05,15.539999961853027,15.696666717529297,15.386667251586914,15.637999534606934,105985500,14.729800033569337,14.654293384552002,14.782732882287515,60.955493828844055,0.24785800703479133,0.10552836979040262,0.1423296372443887,15.69680502940745,14.729800033569337,13.762795037731223,-0.06258568105124654
2019-07-08,15.355999946594238,15.483332633972168,15.244000434875488,15.416000366210938,88207500,14.81593337059021,14.631240043640137,14.837329745554824,58.01586799728152,0.258644944851671,0.1361516848026563,0.1224932600490147,15.678139970246283,14.81593337059021,13.953726770934137,-0.03890123225181305
2019-07-09,15.337332725524902,15.399999618530273,15.152000427246094,15.264666557312012,92862000,14.8731999874115,14.624466705322266,14.884949076980547,57.71178634723263,0.26265960562173873,0.16145326896647277,0.10120633665526596,15.713911200176417,14.8731999874115,14.032488774646582,0.0475682365444268
2019-07-10,15.928000450134277,15.929332733154297,15.542667388916016,15.609999656677246,137185500,14.94593334197998,14.621066722869873,14.984287302995188,64.12008918665242,0.30993051610135325,0.19114871839344888,0.11878179770790437,15.881976566886014,14.94593334197998,14.009890117073947,0.20094399865052687
2019-07-11,15.90666675567627,16.100000381469727,15.720000267028809,15.87600040435791,112716000,15.043733310699462,14.620946712493897,15.072132965155292,63.744361691410035,0.3417323248553803,0.22126543968583517,0.12046688516954512,15.951702723896792,15.043733310699462,14.135763897502132,0.019313767376819686
2019-07-12,16.338666915893555,16.358667373657227,15.980667114257812,15.983332633972168,138007500,15.14763331413269,14.63570671081543,15.192755246177983,67.85236184689313,0.3972154376588559,0.25645543928043935,0.14075999837841657,16.14460854129633,15.14763331413269,14.150658086969054,0.21872391473613803
2019-07-15,16.899999618530273,16.961332321166992,16.323999404907227,16.53333282470703,165001500,15.276233291625976,14.648240051269532,15.355349948306772,72.2519190477476,0.48093711841141484,0.30135177510663447,0.17958534330478038,16.46265884271428,15.276233291625976,14.089807740537672,0.21820850934691785
2019-07-16,16.825332641601562,16.902000427246094,16.528667449951172,16.6200008392334,122235000,15.36739993095398,14.644706687927247,15.495348300049134,70.86270071935364,0.5350939229108587,0.3481002046674793,0.18699371824337935,16.723593548193243,15.36739993095398,14.011206313714714,0.12292024437203262
2019-07-17,16.99066734313965,17.220666885375977,16.889999389648438,17.044666290283203,146470500,15.467799949645997,14.644066696166993,15.637759637486326,72.14008350456182,0.5846156243033658,0.3954032885946567,0.1892123357087091,16.98316657207213,15.467799949645997,13.952433327219865,-0.03167025253341592
2019-07-18,16.902666091918945,17.049999237060547,16.792667388916016,17.003332138061523,71379000,15.558166599273681,14.652706680297852,15.758226918860862,70.37168861448376,0.6097323489516455,0.4382691006660545,0.171463248285591,17.18534001757921,15.558166599273681,13.930993180968153,-0.05913464243757649
2019-07-19,17.211999893188477,17.33066749572754,16.974666595458984,17.04599952697754,105726000,15.686699962615966,14.670493354797363,15.896681487844445,72.88759177298462,0.6471383783477052,0.4800429562023847,0.16709542214532047,17.407317885717998,15.686699962615966,13.966082039513934,0.09707708176455367
2019-07-22,17.045333862304688,17.476667404174805,16.945999145507812,17.25,102636000,15.799433326721191,14.688760032653809,16.006076952078754,69.4649823061115,0.6557750042900974,0.5151893658199272,0.14058563847017014,17.565302189906117,15.799433326721191,14.033564463536264,-0.11809341732156374
2019-07-23,17.344667434692383,17.365333557128906,16.96666717529297,17.11400032043457,75346500,15.921200037002563,14.71629337310791,16.13356175994672,72.00736297680409,0.6789468337597651,0.5479408594078948,0.13100597435187022,17.759154978766105,15.921200037002563,14.083245095239022,0.13397241474891783
2019-07-24,17.658666610717773,17.738000869750977,17.21066665649414,17.277999877929688,166092000,16.071600008010865,14.766786708831788,16.27880984097253,74.41395931302239,0.7144124824715306,0.581235184020622,0.13317729845090853,17.96064872072563,16.071600008010865,14.1825512952961,0.216821847068225
2019-07-25,15.254667282104492,15.633333206176758,15.036666870117188,15.566666603088379,336274500,16.10343337059021,14.762133388519286,16.18127245441367,43.54640325999694,0.5422854803765951,0.5734452432918167,-0.0311597629152216,17.91322253619336,16.10343337059021,14.29364420498706,-0.19778644864106898
2019-07-26,15.202667236328125,15.350666999816895,14.816666603088379,15.128000259399414,150415500,16.120766735076906,14.756920070648194,16.088071957453142,43.12965111354716,0.39710009923884115,0.5381762144812215,-0.1410761152423804,17.8885882583374,16.120766735076906,14.35294521181641,0.04931676542951942
2019-07-29,15.718000411987305,15.72933292388916,15.0686674118042,15.13933277130127,139099500,16.16180009841919,14.766840076446533,16.05282704836116,48.40005451176337,0.31993471094431136,0.49452791377383953,-0.17459320282952817,17.85045168559784,16.16180009841919,14.47314851124054,0.3646407662215695
2019-07-30,16.150667190551758,16.224000930786133,15.478667259216309,15.526666641235352,121635000,16.212100124359132,14.808480072021485,16.062145157141217,52.389485621330415,0.2903462470555116,0.45369158043017394,-0.16334533337466234,17.835225664556773,16.212100124359132,14.588974584161491,0.38156459601787274
2019-07-31,16.107332229614258,16.44533348083496,15.776666641235352,16.200000762939453,137673000,16.268966722488404,14.856813373565673,16.066448687852937,51.956205567800424,0.2603986930273301,0.4150330029496052,-0.15463430992227511,17.790556066085603,16.268966722488404,14.747377378891203,-0.057140484979794084
2019-08-01,15.59000015258789,16.30066680908203,15.451333045959473,16.176666259765625,123892500,16.265466737747193,14.895173377990723,16.021072636875314,46.96282718107314,0.19269934748146866,0.3705662718559779,-0.17786692437450924,17.792953602043006,16.265466737747193,14.737979873451378,-0.3475565800287085
2019-08-02,15.62266731262207,15.751333236694336,15.281999588012695,15.423333168029785,92047500,16.269600105285644,14.950653381347657,15.983129272660719,47.30720481964788,0.14006847302539782,0.3244667120898619,-0.18439823906446406,17.78964141830658,16.269600105285644,14.749558792264708,0.12852711549850873
2019-08-05,15.221332550048828,15.424667358398438,15.052000045776367,15.30666732788086,105424500,16.262866735458374,14.99442668914795,15.910577203840537,43.56464429477152,0.06522192681579142,0.2726177550350478,-0.2073958282192564,17.800131892708002,16.262866735458374,14.725601578208744,-0.05569238355409914
