Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Mid,BB_Lower,Sentiment
2019-03-13,599.1226196289062,604.7700627353223,590.5846949191043,594.5423874268889,24577591,556.5340789794922,539.6314288330078,561.8967808732855,73.9700504762807,11.158721968774557,7.052127063859313,4.106594904915244,588.7356585924524,556.5340789794922,524.3324993665319,0.07688590029400498
2019-03-14,596.565673828125,605.6594672762811,594.1421266687281,600.2120965053618,22753310,558.4273254394532,541.5929309082031,565.1985802023178,71.87046223941422,12.533861291750554,8.148473909437563,4.385387382312992,595.0629778856011,558.4273254394532,521.7916729933053,-0.06067760376352403
2019-03-15,587.716552734375,604.2365355980963,583.0695895642144,598.0998939964757,34764353,560.5940551757812,543.5072967529297,567.3431490148946,64.99471993182448,12.762500830287308,9.071279293607512,3.6912215366797962,598.7451948311382,560.5940551757812,522.4429155204243,-0.1718821513350436
2019-03-18,600.3455200195312,603.8585414627295,590.9849234986921,591.8742659558787,22104063,562.9419891357422,545.7956414794921,570.4862319677171,69.48194982069185,13.803631752682804,10.017749785422572,3.7858819672602326,604.6445704128387,562.9419891357422,521.2394078586458,0.14215653580827198
2019-03-19,612.1295166015625,613.6636616556493,597.2548223168461,604.769942379016,21448030,566.4205261230469,548.267192993164,574.4522590757024,72.96443776581702,15.40206018842332,11.09461186602272,4.3074483224005995,612.1533579832354,566.4205261230469,520.6876942628584,0.12109495492255855
2019-03-20,611.640380859375,617.2211524223837,606.5487475796755,612.6853877853137,21639437,569.9635406494141,550.6747106933594,577.9939849598617,72.5941359397741,16.439848730570702,12.163659238932318,4.276189491638384,618.1170531399932,569.9635406494141,521.8100281588349,-0.017054521344168908
2019-03-22,596.6546020507812,614.0639844657932,594.4089827675687,610.3286275838059,25078643,572.3514953613281,552.7834027099609,579.7711865875683,62.18191635931595,15.870135475663574,12.90495448627857,2.9651809893850043,620.8248035275614,572.3514953613281,523.8781871950949,-0.22036875550950877
2019-03-25,588.9614868164062,594.4755872811774,585.5151962891665,591.6963034908932,17394088,574.0757568359375,554.6839801025391,580.6464532760291,57.61342239791702,14.62922689000925,13.249808967024705,1.379417922984544,622.3359146299005,574.0757568359375,525.8155990419745,-0.04618705362616111
2019-03-26,607.9940185546875,609.9283678159212,591.4295129464958,591.5629142966276,20734876,577.075146484375,556.9941137695313,583.250983302568,64.55212357200537,15.008554867379416,13.601558147095648,1.406996720283768,625.9343634340046,577.075146484375,528.2159295347453,0.2708283382216416
2019-03-27,599.9896850585938,612.7521034470577,597.7662699100543,612.7521034470577,22079870,579.6754364013672,559.2282049560547,584.8451453745704,60.0964635641826,14.496189159164715,13.780484349509463,0.7157048096552519,627.5913208968556,579.6754364013672,531.7595519058788,-0.20531986628456825
2019-03-28,604.77001953125,609.1279751855097,597.1214971568348,600.4343864888832,22930248,582.782666015625,561.5690191650391,586.7427524371113,61.79262245557559,14.310901520528432,13.886567783713257,0.42433373681517494,628.7034616129735,582.782666015625,536.8618704182765,0.07208303591668214
2019-04-01,618.9332275390625,625.5812099242753,605.9040061008697,609.2168953564346,22088854,586.5257934570312,563.9009405517578,589.8085119706305,66.35567063992147,15.13247450489223,14.135749127949051,0.9967253769431785,631.4070198618359,586.5257934570312,541.6445670522265,0.1581502109066605
2019-04-02,617.9772338867188,623.9360064078156,613.7082713893142,621.6681237916105,17526740,590.0532531738281,566.1581567382813,592.4912473912104,65.78457354996894,15.527445588695173,14.414088420098276,1.113357168596897,633.1422812935542,590.0532531738281,546.964225054102,-0.0593010838921885
2019-04-03,611.529296875,623.8915126137143,610.1062896471476,619.3334843305834,17169813,593.3694885253906,568.2993090820313,594.3043949610951,61.91403435887879,15.145579575484135,14.560386651175449,0.5851929243086857,632.1333666439009,593.3694885253906,554.6056104068803,-0.12534672138978994
2019-04-04,601.6795043945312,615.3090614383648,599.10029291152,613.2190476033604,18320845,595.9353149414062,569.7996716308594,595.0067863357082,56.45012723618837,13.888059172669045,14.42592115547417,-0.5378619828051239,629.4047582607199,595.9353149414062,562.4658716220925,-0.18598955818424423
2019-04-05,602.0574951171875,606.504325853729,597.2104603007144,605.1925161296278,14717266,597.9163818359375,570.8331176757813,595.6782824101347,56.608382726303624,12.77470701531729,14.095678327442794,-1.3209713121255042,627.7083713036194,597.9163818359375,568.1243923682556,-0.051755758864672055
2019-04-08,591.095947265625,603.6582929392833,588.627992740065,602.9912862254353,19081843,599.2281951904297,571.6700122070313,595.2418695392289,50.83882138501965,10.882416385184115,13.45302593899106,-2.5706095538069444,625.1402344762568,599.2281951904297,573.3161559046026,-0.1947523367902286
2019-04-09,593.4082641601562,596.1874880556418,587.4272304275008,590.9402506476869,20774977,600.7256591796875,572.6318603515625,595.0672404555077,51.951330468795625,9.460294687803753,12.6544796887536,-3.1941850009498474,621.056699913537,600.7256591796875,580.3946184458379,0.04173991480020494
2019-04-10,592.0520629882812,599.4338419665922,589.8731148625114,594.9647482369978,16651949,601.3326477050781,573.3784826660157,594.7800806967241,51.21922154702667,8.13010016260921,11.749603783524723,-3.6195036209155127,619.7794491771142,601.3326477050781,582.885846233042,-0.04891652135743019
2019-04-11,598.9002685546875,601.6572893551589,590.9848837435666,592.7413646626808,12558520,601.6761688232422,574.2749682617188,595.1724795403396,54.69136277277023,7.541569851442318,10.907996997108242,-3.3664271456659236,619.6674813929218,601.6761688232422,583.6848562535625,0.10353309264762023
2019-04-12,597.2548828125,603.3915230190657,594.3866647342375,600.3231732314594,12948769,601.5827819824219,575.28484375,595.3708036614978,53.70231496007261,6.8632709461491,10.099051786916414,-3.2357808407673136,619.6453918401345,601.5827819824219,583.5201721247093,-0.05106618537390804
2019-04-15,595.9431762695312,599.8564019507799,593.6530303118567,598.0998614854599,9285737,601.5516571044922,576.4365771484376,595.4253153384534,52.88129398211195,6.148988706994146,9.309039170931962,-3.160050463937816,619.650849227701,601.5516571044922,583.4524649812834,-0.03604332819540023
2019-04-16,597.5440063476562,604.7700619248043,595.8764002587887,598.0998156752927,17360317,602.0430297851562,577.7532885742188,595.627095434568,53.809421988315236,5.646993469364361,8.576630030618443,-2.929636561254082,619.1177244353969,602.0430297851562,584.9683351349156,-0.009292651728538662
2019-04-18,616.3096313476562,617.9993818498127,606.9935028676342,611.4403334527134,39286534,602.8412353515625,579.1656042480469,597.5968607596241,63.0080698860865,6.6863120898042325,8.1985664424556,-1.512254352651368,620.9831080509764,602.8412353515625,584.6993626521487,0.07946859276337942
2019-04-22,598.2554931640625,607.8828922174837,596.4544856735463,604.7700749461642,23607922,602.1475341796875,580.0140637207031,597.6595876552849,52.23106886398058,5.984179620063742,7.755689077977229,-1.7715094579134876,619.8719250675153,602.1475341796875,584.4231432918596,-0.10730525431089473
2019-04-23,606.4820556640625,610.5508857514487,598.5444678230537,599.4338101256589,19807450,601.8896179199219,580.6628564453125,598.4998227037399,55.92995973106135,6.022130054083959,7.408977273198576,-1.3868472191146166,619.1992319202167,601.8896179199219,584.5800039196271,0.11704282116636602
2019-04-24,617.88818359375,620.2450000123143,607.5492530264631,609.3502602024813,16101112,602.9512969970704,581.5339916992187,600.3463332646933,60.49724275118412,6.89312558448421,7.305806935455703,-0.41268135097149283,621.4127116092205,602.9512969970704,584.4898823849202,0.1392054178650039
2019-04-25,610.2841796875,628.0715628737009,605.926282977455,617.7104265646376,30469914,604.017431640625,582.0867346191407,601.2927948287701,56.307660358769375,6.890388146156965,7.222723177595956,-0.33233503143899057,621.5641844200164,604.017431640625,586.4706788612335,-0.11964626339139145
2019-04-26,619.355712890625,620.7565162983317,609.5282413717472,611.4403870024071,15069884,604.5855163574219,582.9974462890625,603.0130727394229,59.87748096797293,7.533375558017042,7.284853653680174,0.24852190433686783,623.3068298199718,604.5855163574219,585.8642028948719,0.12873543700990128
2019-04-30,619.355712890625,620.9565886646793,607.7939642305762,620.9565886646793,22348580,605.5538177490234,584.0211083984375,604.5695146585849,59.87748096797293,7.951290190579584,7.418140961060057,0.5331492295195277,625.2043789492429,605.5538177490234,585.9032565488039,-0.025775089977203635
2019-05-02,624.8031005859375,628.7385297006279,614.5975701695064,618.9999337216068,18992003,606.5554718017578,585.3711694335938,606.4965228421422,62.03757188993863,8.62265263690756,7.659043296229558,0.9636093406780022,627.9123307031975,606.5554718017578,585.198612900318,0.09347698433207356
2019-05-03,626.4928588867188,630.3394131790576,623.7358380847257,626.0926548076853,14240262,606.9334533691406,586.72701171875,608.4009357987686,62.70825524689883,9.185180541791965,7.96427074534204,1.2209097964499254,629.392350385947,606.9334533691406,584.4745563523342,0.006392003251076009
2019-05-06,615.8426513671875,623.8025024605442,612.818768797066,621.6680215628418,15832114,606.8267242431641,588.1562255859375,609.1096706148086,55.99364993531624,8.6716439068324,8.105745377640112,0.5658985291922889,629.0941496658703,606.8267242431641,584.5592988204579,-0.09343217533715494
2019-05-07,597.4328002929688,620.3340203125821,595.9653259537797,620.2450860719435,19417647,606.1218994140625,589.0371447753906,607.9975877270143,46.687442207054914,6.701886128144906,7.824973527741071,-1.123087399596165,628.6402796036272,606.1218994140625,583.6035192244977,-0.3520612584490781
2019-05-08,577.8444213867188,595.8763417992864,574.6204663806473,595.8763417992864,31958919,604.9301452636719,589.7428576660157,605.1258575993671,39.21851807407712,3.519648113823905,6.963908444957639,-3.4442603311337336,630.5694220194105,604.9301452636719,579.2908685079333,-0.2937009319335696
